Time, CounterData
2016-12-20 23:15:09.063084,1.00000000021127E+007
2016-12-20 23:15:13.577672,9.99999999785241E+006
2016-12-20 23:15:18.578709,1.00000000156503E+007
2016-12-20 23:15:24.105317,1.00000000001229E+007
2016-12-20 23:15:28.610518,1.00000000001473E+007
2016-12-20 23:15:33.864040,1.00000000047494E+007
2016-12-20 23:15:38.363118,1.00000000173104E+007
2016-12-20 23:15:44.110035,9.99999999773034E+006
2016-12-20 23:15:48.855686,1.00000000138436E+007
2016-12-20 23:15:53.382960,9.99999999359216E+006
2016-12-20 23:15:58.622414,1.00000000042245E+007
2016-12-20 23:16:03.189203,1.00000000106454E+007
2016-12-20 23:16:08.882644,9.99999999807213E+006
2016-12-20 23:16:13.433721,1.00000000064828E+007
2016-12-20 23:16:19.376043,9.99999999884117E+006
2016-12-20 23:16:23.509938,1.00000000076058E+007
2016-12-20 23:16:29.125318,1.00000000094735E+007
2016-12-20 23:16:33.581732,9.99999999384850E+006
2016-12-20 23:16:39.244730,1.00000000092294E+007
2016-12-20 23:16:43.756334,9.99999998933189E+006
2016-12-20 23:16:48.555588,9.99999999738853E+006
2016-12-20 23:16:54.287017,1.00000000098275E+007
2016-12-20 23:16:58.532217,1.00000000130990E+007
2016-12-20 23:17:04.085957,9.99999999740074E+006
2016-12-20 23:17:08.316763,1.00000000031503E+007
2016-12-20 23:17:13.608068,1.00000000125741E+007
2016-12-20 23:17:18.357778,1.00000000078133E+007
2016-12-20 23:17:23.881896,9.99999999843834E+006
2016-12-20 23:17:29.369425,1.00000000014169E+007
2016-12-20 23:17:33.882606,1.00000000090951E+007
2016-12-20 23:17:38.378006,1.00000000149545E+007
2016-12-20 23:17:43.867250,1.00000000096688E+007
2016-12-20 23:17:48.437602,9.99999999484948E+006
2016-12-20 23:17:54.174043,9.99999999978112E+006
2016-12-20 23:17:58.655558,1.00000000062630E+007
2016-12-20 23:18:03.731323,1.00000000122445E+007
2016-12-20 23:18:09.084703,1.00000000052377E+007
2016-12-20 23:18:13.488445,1.00000000106210E+007
2016-12-20 23:18:19.184496,9.99999999345787E+006
2016-12-20 23:18:23.511860,9.99999999951256E+006
2016-12-20 23:18:28.994800,9.99999999976891E+006
2016-12-20 23:18:33.515458,9.99999999545983E+006
2016-12-20 23:18:38.798711,9.99999999742517E+006
2016-12-20 23:18:43.281088,1.00000000024667E+007
2016-12-20 23:18:49.099861,1.00000000034432E+007
2016-12-20 23:18:53.570743,1.00000000079354E+007
2016-12-20 23:18:58.814542,1.00000000147958E+007
2016-12-20 23:19:04.278973,1.00000000050424E+007
2016-12-20 23:19:08.867000,1.00000000124154E+007
2016-12-20 23:19:13.376540,9.99999998900231E+006
